author,video_url,title,caption,create_time_unix,create_date_utc,shares,comments,likes,subs,views_per_sub,num_views
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7527890530903149842,,,,,,,,573700,,58.6K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7527221466677480712,,,,,,,,573700,,699K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7527169958829198610,,,,,,,,573700,,9.1M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7526457483209084178,,,,,,,,573700,,10.1M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7526177646514834706,,,,,,,,573700,,526.1K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7525775382499298567,,,,,,,,573700,,86.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7525714200686054674,,,,,,,,573700,,5.3M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7524542895475510536,,,,,,,,573700,,1.2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7523604210278026504,,,,,,,,573700,,2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7523098973712682258,,,,,,,,573700,,94K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7523082054821580040,,,,,,,,573700,,355.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7522435289252433159,,,,,,,,573700,,8.9M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7521650060124294418,,,,,,,,573700,,311.9K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7520993678874250503,,,,,,,,573700,,370.5K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7520654531139570952,,,,,,,,573700,,1.2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7520485097573797127,,,,,,,,573700,,53K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7520309443075132679,,,,,,,,573700,,241.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7519873578347580679,,,,,,,,573700,,555.5K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7519461885989702919,,,,,,,,573700,,451.6K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7519415599349468423,,,,,,,,573700,,389.5K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7519376381772320018,,,,,,,,573700,,655K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7518758771926158600,,,,,,,,573700,,282.1K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7518427597647203602,,,,,,,,573700,,93.4K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7518425554048077064,,,,,,,,573700,,136.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7518418009438833928,,,,,,,,573700,,439K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7516529950644636946,,,,,,,,573700,,1.2M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7515436314129468679,,,,,,,,573700,,1.3M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7513565103762050312,,,,,,,,573700,,11.5M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7513079207446973703,,,,,,,,573700,,2.2M
